ID,Vis,Range,Density,Errors,Time
6,1,10,5,0,1.475039
6,1,10,5,0,1.898453
6,1,10,5,0,1.27034
6,1,10,5,1,1.701327
6,1,10,5,0,2.253436
6,1,10,5,0,1.711332
6,1,10,5,0,1.70653
6,1,10,5,0,1.683041
6,1,10,5,0,1.538259
6,1,10,10,0,2.95021
6,1,10,10,0,2.884778
6,1,10,10,4,8.558894
